strain	virus	date	region	country_exposure	date_submitted	lineage
hCoV-19/USA/NY-NYCPHL-003994/2021_EPI_ISL_1447176_2021-03-19	ncov	2021-03-19	North America	?	2030-03-22	B.1.526
hCoV-19/USA/NY-NYCPHL-004051/2021_EPI_ISL_1447177_2021-03-19	ncov	2021-03-19	North America	?	2030-03-22	B.1.526
hCoV-19/USA/NY-NYCPHL-004052/2021_EPI_ISL_1447178_2021-03-19	ncov	2021-03-19	North America	?	2030-03-22	B.1.526
hCoV-19/USA/NY-NYCPHL-003966/2021_EPI_ISL_1447179_2021-03-18	ncov	2021-03-18	North America	?	2030-03-22	B.1.526
hCoV-19/USA/NY-NYCPHL-003933/2021_EPI_ISL_1447180_2021-03-17	ncov	2021-03-17	North America	?	2030-03-22	B.1.526
hCoV-19/USA/NY-NYCPHL-003954/2021_EPI_ISL_1447181_2021-03-17	ncov	2021-03-17	North America	?	2030-03-22	B.1.526
hCoV-19/USA/NY-NYCPHL-004003/2021_EPI_ISL_1447182_2021-03-15	ncov	2021-03-15	North America	?	2030-03-22	B.1.526
hCoV-19/USA/NY-NYCPHL-004006/2021_EPI_ISL_1447183_2021-03-15	ncov	2021-03-15	North America	?	2030-03-22	B.1.526
hCoV-19/USA/NY-NYCPHL-003959/2021_EPI_ISL_1447184_2021-03-18	ncov	2021-03-18	North America	?	2030-03-22	R.1
hCoV-19/USA/NY-NYCPHL-003938/2021_EPI_ISL_1447185_2021-03-17	ncov	2021-03-17	North America	?	2030-03-22	R.1
hCoV-19/USA/NY-NYCPHL-003948/2021_EPI_ISL_1447186_2021-03-17	ncov	2021-03-17	North America	?	2030-03-22	B.1.1.309
hCoV-19/USA/NY-NYCPHL-003962/2021_EPI_ISL_1447187_2021-03-18	ncov	2021-03-18	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-003967/2021_EPI_ISL_1447188_2021-03-18	ncov	2021-03-18	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-003968/2021_EPI_ISL_1447189_2021-03-18	ncov	2021-03-18	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-003931/2021_EPI_ISL_1447190_2021-03-17	ncov	2021-03-17	North America	?	2030-03-22	B.1.429
hCoV-19/USA/NY-NYCPHL-003953/2021_EPI_ISL_1447191_2021-03-17	ncov	2021-03-17	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-003880/2021_EPI_ISL_1447192_2021-03-15	ncov	2021-03-15	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-003823/2021_EPI_ISL_1447193_2021-03-11	ncov	2021-03-11	North America	?	2030-03-22	B.1.1.220
hCoV-19/USA/NY-NYCPHL-004204/2021_EPI_ISL_1694700_2021-03-31	ncov	2021-03-31	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-004205/2021_EPI_ISL_1694701_2021-03-31	ncov	2021-03-31	North America	?	2030-03-22	B.1.526
hCoV-19/USA/NY-NYCPHL-004206/2021_EPI_ISL_1694702_2021-03-31	ncov	2021-03-31	North America	?	2030-03-22	B.1.1.7
hCoV-19/USA/NY-NYCPHL-004207/2021_EPI_ISL_1694703_2021-03-31	ncov	2021-03-31	North America	?	2030-03-22	B.1.526
hCoV-19/USA/NY-NYCPHL-004209/2021_EPI_ISL_1694704_2021-03-31	ncov	2021-03-31	North America	?	2030-03-22	B.1.526
hCoV-19/USA/NY-NYCPHL-004211/2021_EPI_ISL_1694705_2021-03-31	ncov	2021-03-31	North America	?	2030-03-22	B.1.1.318
hCoV-19/USA/NY-NYCPHL-004212/2021_EPI_ISL_1694706_2021-04-01	ncov	2021-04-01	North America	?	2030-03-22	B.1.1.7
hCoV-19/USA/NY-NYCPHL-004214/2021_EPI_ISL_1694707_2021-04-01	ncov	2021-04-01	North America	?	2030-03-22	B.1.526
hCoV-19/USA/NY-NYCPHL-004215/2021_EPI_ISL_1694708_2021-04-01	ncov	2021-04-01	North America	?	2030-03-22	B.1.526
hCoV-19/USA/NY-NYCPHL-004222/2021_EPI_ISL_1694709_2021-04-01	ncov	2021-04-01	North America	?	2030-03-22	B.1.1.7
hCoV-19/USA/NY-NYCPHL-004232/2021_EPI_ISL_1694710_2021-04-02	ncov	2021-04-02	North America	?	2030-03-22	B.1.526
hCoV-19/USA/NY-NYCPHL-004250/2021_EPI_ISL_1694711_2021-04-05	ncov	2021-04-05	North America	?	2030-03-22	B.1.1.222
hCoV-19/USA/NY-NYCPHL-004255/2021_EPI_ISL_1694712_2021-04-05	ncov	2021-04-05	North America	?	2030-03-22	B.1.526
hCoV-19/USA/NY-NYCPHL-004260/2021_EPI_ISL_1694713_2021-04-05	ncov	2021-04-05	North America	?	2030-03-22	B.1.526
hCoV-19/USA/NY-NYCPHL-004267/2021_EPI_ISL_1694714_2021-04-06	ncov	2021-04-06	North America	?	2030-03-22	B.1.526
hCoV-19/USA/NY-NYCPHL-004268/2021_EPI_ISL_1694715_2021-04-06	ncov	2021-04-06	North America	?	2030-03-22	B.1.1.7
hCoV-19/USA/NY-NYCPHL-004269/2021_EPI_ISL_1694716_2021-04-06	ncov	2021-04-06	North America	?	2030-03-22	B.1.526
hCoV-19/USA/NY-NYCPHL-004274/2021_EPI_ISL_1694717_2021-04-06	ncov	2021-04-06	North America	?	2030-03-22	B.1.1.7
hCoV-19/USA/NY-NYCPHL-001778/2020_EPI_ISL_824295_2020-12-14	ncov	2020-12-14	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-001487/2020_EPI_ISL_824296_2020-11-27	ncov	2020-11-27	North America	?	2030-03-22	B.1.243
hCoV-19/USA/NY-NYCPHL-001762/2020_EPI_ISL_824297_2020-12-11	ncov	2020-12-11	North America	?	2030-03-22	B.1.36
hCoV-19/USA/NY-NYCPHL-001485/2020_EPI_ISL_824298_2020-11-27	ncov	2020-11-27	North America	?	2030-03-22	B.1.240
hCoV-19/USA/NY-NYCPHL-001753/2020_EPI_ISL_824299_2020-12-11	ncov	2020-12-11	North America	?	2030-03-22	B.1.509
hCoV-19/USA/NY-NYCPHL-001761/2020_EPI_ISL_824300_2020-12-11	ncov	2020-12-11	North America	?	2030-03-22	B.1.1.244
hCoV-19/USA/NY-NYCPHL-001750/2020_EPI_ISL_824301_2020-12-11	ncov	2020-12-11	North America	?	2030-03-22	B.1.409
hCoV-19/USA/NY-NYCPHL-001751/2020_EPI_ISL_824302_2020-12-11	ncov	2020-12-11	North America	?	2030-03-22	B.1.409
hCoV-19/USA/NY-NYCPHL-001752/2020_EPI_ISL_824303_2020-12-11	ncov	2020-12-11	North America	?	2030-03-22	B.1.517
hCoV-19/USA/NY-NYCPHL-001754/2020_EPI_ISL_824304_2020-12-11	ncov	2020-12-11	North America	?	2030-03-22	B.1.409
hCoV-19/USA/NY-NYCPHL-001755/2020_EPI_ISL_824305_2020-12-11	ncov	2020-12-11	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-001756/2020_EPI_ISL_824306_2020-12-11	ncov	2020-12-11	North America	?	2030-03-22	B.1.429
hCoV-19/USA/NY-NYCPHL-001757/2020_EPI_ISL_824307_2020-12-11	ncov	2020-12-11	North America	?	2030-03-22	B.1.429
hCoV-19/USA/NY-NYCPHL-001758/2020_EPI_ISL_824308_2020-12-11	ncov	2020-12-11	North America	?	2030-03-22	B.1.1.304
hCoV-19/USA/NY-NYCPHL-001760/2020_EPI_ISL_824309_2020-12-11	ncov	2020-12-11	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-001763/2020_EPI_ISL_824310_2020-12-11	ncov	2020-12-11	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-001764/2020_EPI_ISL_824311_2020-12-14	ncov	2020-12-14	North America	?	2030-03-22	B.1.517
hCoV-19/USA/NY-NYCPHL-001765/2020_EPI_ISL_824312_2020-12-14	ncov	2020-12-14	North America	?	2030-03-22	B.1.320
hCoV-19/USA/NY-NYCPHL-001766/2020_EPI_ISL_824313_2020-12-14	ncov	2020-12-14	North America	?	2030-03-22	B.1.1.193
hCoV-19/USA/NY-NYCPHL-001767/2020_EPI_ISL_824314_2020-12-14	ncov	2020-12-14	North America	?	2030-03-22	B.1.433
hCoV-19/USA/NY-NYCPHL-001768/2020_EPI_ISL_824315_2020-12-14	ncov	2020-12-14	North America	?	2030-03-22	B.1.433
hCoV-19/USA/NY-NYCPHL-001769/2020_EPI_ISL_824316_2020-12-14	ncov	2020-12-14	North America	?	2030-03-22	B.1.409
hCoV-19/USA/NY-NYCPHL-001771/2020_EPI_ISL_824317_2020-12-14	ncov	2020-12-14	North America	?	2030-03-22	B.1.1.220
hCoV-19/USA/NY-NYCPHL-001772/2020_EPI_ISL_824318_2020-12-14	ncov	2020-12-14	North America	?	2030-03-22	B.1.240
hCoV-19/USA/NY-NYCPHL-001773/2020_EPI_ISL_824319_2020-12-14	ncov	2020-12-14	North America	?	2030-03-22	B.1.429
hCoV-19/USA/NY-NYCPHL-001774/2020_EPI_ISL_824320_2020-12-14	ncov	2020-12-14	North America	?	2030-03-22	B.1.433
hCoV-19/USA/NY-NYCPHL-001775/2020_EPI_ISL_824321_2020-12-14	ncov	2020-12-14	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-001776/2020_EPI_ISL_824322_2020-12-14	ncov	2020-12-14	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-001777/2020_EPI_ISL_824323_2020-12-14	ncov	2020-12-14	North America	?	2030-03-22	B.1.409
hCoV-19/USA/NY-NYCPHL-001780/2020_EPI_ISL_824324_2020-12-14	ncov	2020-12-14	North America	?	2030-03-22	B.1.409
hCoV-19/USA/NY-NYCPHL-001781/2020_EPI_ISL_824325_2020-12-14	ncov	2020-12-14	North America	?	2030-03-22	B.1.1.304
hCoV-19/USA/NY-NYCPHL-001782/2020_EPI_ISL_824326_2020-12-14	ncov	2020-12-14	North America	?	2030-03-22	B.1.1.304
hCoV-19/USA/NY-NYCPHL-001783/2020_EPI_ISL_824327_2020-12-14	ncov	2020-12-14	North America	?	2030-03-22	B.1.409
hCoV-19/USA/NY-NYCPHL-001785/2020_EPI_ISL_824328_2020-12-14	ncov	2020-12-14	North America	?	2030-03-22	B.1.1.247
hCoV-19/USA/NY-NYCPHL-001786/2020_EPI_ISL_824329_2020-12-14	ncov	2020-12-14	North America	?	2030-03-22	B.1.1.304
hCoV-19/USA/NY-NYCPHL-001787/2020_EPI_ISL_824330_2020-12-14	ncov	2020-12-14	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-001788/2020_EPI_ISL_824331_2020-12-14	ncov	2020-12-14	North America	?	2030-03-22	B.1.369
hCoV-19/USA/NY-NYCPHL-002346/2021_EPI_ISL_857170_2021-01-11	ncov	2021-01-11	North America	?	2030-03-22	B.1.429
hCoV-19/USA/NY-NYCPHL-002349/2021_EPI_ISL_857171_2021-01-11	ncov	2021-01-11	North America	?	2030-03-22	B.1.1.33
hCoV-19/USA/NY-NYCPHL-002350/2021_EPI_ISL_857172_2021-01-11	ncov	2021-01-11	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-002351/2021_EPI_ISL_857173_2021-01-11	ncov	2021-01-11	North America	?	2030-03-22	B.1.427
hCoV-19/USA/NY-NYCPHL-002352/2021_EPI_ISL_857174_2021-01-11	ncov	2021-01-11	North America	?	2030-03-22	B.1.1.247
hCoV-19/USA/NY-NYCPHL-002353/2021_EPI_ISL_857175_2021-01-11	ncov	2021-01-11	North America	?	2030-03-22	B.1.1.304
hCoV-19/USA/NY-NYCPHL-002354/2021_EPI_ISL_857176_2021-01-11	ncov	2021-01-11	North America	?	2030-03-22	B.1.1.247
hCoV-19/USA/NY-NYCPHL-002355/2021_EPI_ISL_857177_2021-01-11	ncov	2021-01-11	North America	?	2030-03-22	B.1.1.1
hCoV-19/USA/NY-NYCPHL-002356/2021_EPI_ISL_857178_2021-01-11	ncov	2021-01-11	North America	?	2030-03-22	B.1.427
hCoV-19/USA/NY-NYCPHL-002357/2021_EPI_ISL_857179_2021-01-11	ncov	2021-01-11	North America	?	2030-03-22	B.1.1.304
hCoV-19/USA/NY-NYCPHL-002358/2021_EPI_ISL_857180_2021-01-11	ncov	2021-01-11	North America	?	2030-03-22	B.1.1.222
hCoV-19/USA/NY-NYCPHL-002360/2021_EPI_ISL_857181_2021-01-11	ncov	2021-01-11	North America	?	2030-03-22	B.1.221.1
hCoV-19/USA/NY-NYCPHL-002361/2021_EPI_ISL_857182_2021-01-11	ncov	2021-01-11	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-002362/2021_EPI_ISL_857183_2021-01-11	ncov	2021-01-11	North America	?	2030-03-22	B.1.1.29
hCoV-19/USA/NY-NYCPHL-002363/2021_EPI_ISL_857184_2021-01-11	ncov	2021-01-11	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-002366/2021_EPI_ISL_857185_2021-01-11	ncov	2021-01-11	North America	?	2030-03-22	B.1.1.304
hCoV-19/USA/NY-NYCPHL-002046/2020_EPI_ISL_857186_2020-12-25	ncov	2020-12-25	North America	?	2030-03-22	B.1.409
hCoV-19/USA/NY-NYCPHL-001985/2020_EPI_ISL_857187_2020-12-28	ncov	2020-12-28	North America	?	2030-03-22	B.1.1.304
hCoV-19/USA/NY-NYCPHL-002052/2020_EPI_ISL_857188_2020-12-26	ncov	2020-12-26	North America	?	2030-03-22	B.1.429
hCoV-19/USA/NY-NYCPHL-002003/2020_EPI_ISL_857189_2020-12-29	ncov	2020-12-29	North America	?	2030-03-22	B.1.1.220
hCoV-19/USA/NY-NYCPHL-002042/2020_EPI_ISL_857190_2020-12-30	ncov	2020-12-30	North America	?	2030-03-22	B.1.1.304
hCoV-19/USA/NY-NYCPHL-002011/2020_EPI_ISL_857191_2020-12-29	ncov	2020-12-29	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-001986/2020_EPI_ISL_857192_2020-12-28	ncov	2020-12-28	North America	?	2030-03-22	B.1.1.304
hCoV-19/USA/NY-NYCPHL-002044/2020_EPI_ISL_857193_2020-12-25	ncov	2020-12-25	North America	?	2030-03-22	B.1.429
hCoV-19/USA/NY-NYCPHL-002131/2021_EPI_ISL_857194_2021-01-04	ncov	2021-01-04	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-002108/2020_EPI_ISL_857195_2020-12-31	ncov	2020-12-31	North America	?	2030-03-22	B.1.1.304
hCoV-19/USA/NY-NYCPHL-001995/2020_EPI_ISL_857196_2020-12-29	ncov	2020-12-29	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-002118/2020_EPI_ISL_857197_2020-12-31	ncov	2020-12-31	North America	?	2030-03-22	B.1.433
hCoV-19/USA/NY-NYCPHL-002056/2020_EPI_ISL_857198_2020-12-28	ncov	2020-12-28	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-002062/2020_EPI_ISL_857199_2020-12-23	ncov	2020-12-23	North America	?	2030-03-22	B.1.1
hCoV-19/USA/NY-NYCPHL-002132/2021_EPI_ISL_857210_2021-01-04	ncov	2021-01-04	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-002133/2021_EPI_ISL_857211_2021-01-04	ncov	2021-01-04	North America	?	2030-03-22	B.1.1.304
hCoV-19/USA/NY-NYCPHL-002134/2021_EPI_ISL_857212_2021-01-04	ncov	2021-01-04	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-002135/2021_EPI_ISL_857213_2021-01-04	ncov	2021-01-04	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-002136/2021_EPI_ISL_857214_2021-01-04	ncov	2021-01-04	North America	?	2030-03-22	B.1.1.304
hCoV-19/USA/NY-NYCPHL-002138/2021_EPI_ISL_857215_2021-01-04	ncov	2021-01-04	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-002139/2021_EPI_ISL_857216_2021-01-04	ncov	2021-01-04	North America	?	2030-03-22	B.1.192
hCoV-19/USA/NY-NYCPHL-002140/2021_EPI_ISL_857217_2021-01-04	ncov	2021-01-04	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-002141/2021_EPI_ISL_857218_2021-01-04	ncov	2021-01-04	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-002142/2021_EPI_ISL_857219_2021-01-04	ncov	2021-01-04	North America	?	2030-03-22	B.1.409
hCoV-19/USA/NY-NYCPHL-002143/2021_EPI_ISL_857220_2021-01-04	ncov	2021-01-04	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-002144/2021_EPI_ISL_857221_2021-01-04	ncov	2021-01-04	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-002146/2021_EPI_ISL_857222_2021-01-04	ncov	2021-01-04	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-002147/2021_EPI_ISL_857223_2021-01-04	ncov	2021-01-04	North America	?	2030-03-22	B.1.192
hCoV-19/USA/NY-NYCPHL-002148/2021_EPI_ISL_857224_2021-01-04	ncov	2021-01-04	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-002150/2021_EPI_ISL_857225_2021-01-04	ncov	2021-01-04	North America	?	2030-03-22	B.1.1.247
hCoV-19/USA/NY-NYCPHL-002152/2021_EPI_ISL_857226_2021-01-04	ncov	2021-01-04	North America	?	2030-03-22	B.1.243
hCoV-19/USA/NY-NYCPHL-002107/2020_EPI_ISL_857227_2020-12-31	ncov	2020-12-31	North America	?	2030-03-22	B.1.243
hCoV-19/USA/NY-NYCPHL-002109/2020_EPI_ISL_857228_2020-12-31	ncov	2020-12-31	North America	?	2030-03-22	B.1.1.304
hCoV-19/USA/NY-NYCPHL-002110/2020_EPI_ISL_857229_2020-12-31	ncov	2020-12-31	North America	?	2030-03-22	B.1.243
hCoV-19/USA/NY-NYCPHL-002112/2020_EPI_ISL_857230_2020-12-31	ncov	2020-12-31	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-002115/2020_EPI_ISL_857231_2020-12-31	ncov	2020-12-31	North America	?	2030-03-22	B.1.1.304
hCoV-19/USA/NY-NYCPHL-002116/2020_EPI_ISL_857232_2020-12-31	ncov	2020-12-31	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-002117/2020_EPI_ISL_857233_2020-12-31	ncov	2020-12-31	North America	?	2030-03-22	B.1.1.220
hCoV-19/USA/NY-NYCPHL-002119/2020_EPI_ISL_857234_2020-12-31	ncov	2020-12-31	North America	?	2030-03-22	B.1.243
hCoV-19/USA/NY-NYCPHL-002120/2020_EPI_ISL_857235_2020-12-31	ncov	2020-12-31	North America	?	2030-03-22	B.1.243
hCoV-19/USA/NY-NYCPHL-002121/2020_EPI_ISL_857236_2020-12-31	ncov	2020-12-31	North America	?	2030-03-22	B.1.243
hCoV-19/USA/NY-NYCPHL-002122/2020_EPI_ISL_857237_2020-12-31	ncov	2020-12-31	North America	?	2030-03-22	B.1.243
hCoV-19/USA/NY-NYCPHL-002123/2020_EPI_ISL_857238_2020-12-31	ncov	2020-12-31	North America	?	2030-03-22	B.1.409
hCoV-19/USA/NY-NYCPHL-002020/2020_EPI_ISL_857239_2020-12-30	ncov	2020-12-30	North America	?	2030-03-22	B.1.1.28
hCoV-19/USA/NY-NYCPHL-002021/2020_EPI_ISL_857240_2020-12-30	ncov	2020-12-30	North America	?	2030-03-22	B.1.1.207
hCoV-19/USA/NY-NYCPHL-002024/2020_EPI_ISL_857241_2020-12-30	ncov	2020-12-30	North America	?	2030-03-22	B.1.1.304
hCoV-19/USA/NY-NYCPHL-002025/2020_EPI_ISL_857242_2020-12-30	ncov	2020-12-30	North America	?	2030-03-22	B.1.433
hCoV-19/USA/NY-NYCPHL-002026/2020_EPI_ISL_857243_2020-12-30	ncov	2020-12-30	North America	?	2030-03-22	B.1.243
hCoV-19/USA/NY-NYCPHL-002027/2020_EPI_ISL_857244_2020-12-30	ncov	2020-12-30	North America	?	2030-03-22	B.1.243
hCoV-19/USA/NY-NYCPHL-002028/2020_EPI_ISL_857245_2020-12-30	ncov	2020-12-30	North America	?	2030-03-22	B.1.1.304
hCoV-19/USA/NY-NYCPHL-002029/2020_EPI_ISL_857246_2020-12-30	ncov	2020-12-30	North America	?	2030-03-22	B.1.243
hCoV-19/USA/NY-NYCPHL-002030/2020_EPI_ISL_857247_2020-12-30	ncov	2020-12-30	North America	?	2030-03-22	B.1.243
hCoV-19/USA/NY-NYCPHL-002031/2020_EPI_ISL_857248_2020-12-30	ncov	2020-12-30	North America	?	2030-03-22	B.1.243
hCoV-19/USA/NY-NYCPHL-002032/2020_EPI_ISL_857249_2020-12-30	ncov	2020-12-30	North America	?	2030-03-22	B.1.243
hCoV-19/USA/NY-NYCPHL-002033/2020_EPI_ISL_857250_2020-12-30	ncov	2020-12-30	North America	?	2030-03-22	B.1.243
hCoV-19/USA/NY-NYCPHL-002034/2020_EPI_ISL_857251_2020-12-30	ncov	2020-12-30	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-002035/2020_EPI_ISL_857252_2020-12-30	ncov	2020-12-30	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-002036/2020_EPI_ISL_857253_2020-12-30	ncov	2020-12-30	North America	?	2030-03-22	B.1.111
hCoV-19/USA/NY-NYCPHL-002037/2020_EPI_ISL_857254_2020-12-30	ncov	2020-12-30	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-002038/2020_EPI_ISL_857255_2020-12-30	ncov	2020-12-30	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-002039/2020_EPI_ISL_857256_2020-12-30	ncov	2020-12-30	North America	?	2030-03-22	B.1.139
hCoV-19/USA/NY-NYCPHL-002043/2020_EPI_ISL_857257_2020-12-30	ncov	2020-12-30	North America	?	2030-03-22	B.1.409
hCoV-19/USA/NY-NYCPHL-001990/2020_EPI_ISL_857258_2020-12-29	ncov	2020-12-29	North America	?	2030-03-22	B.1.409
hCoV-19/USA/NY-NYCPHL-001992/2020_EPI_ISL_857259_2020-12-29	ncov	2020-12-29	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-001996/2020_EPI_ISL_857260_2020-12-29	ncov	2020-12-29	North America	?	2030-03-22	B.1.409
hCoV-19/USA/NY-NYCPHL-001997/2020_EPI_ISL_857261_2020-12-29	ncov	2020-12-29	North America	?	2030-03-22	B.1.243
hCoV-19/USA/NY-NYCPHL-001998/2020_EPI_ISL_857262_2020-12-29	ncov	2020-12-29	North America	?	2030-03-22	B.1.243
hCoV-19/USA/NY-NYCPHL-001999/2020_EPI_ISL_857263_2020-12-29	ncov	2020-12-29	North America	?	2030-03-22	B.1.1.29
hCoV-19/USA/NY-NYCPHL-002000/2020_EPI_ISL_857264_2020-12-29	ncov	2020-12-29	North America	?	2030-03-22	B.1.1.29
hCoV-19/USA/NY-NYCPHL-002005/2020_EPI_ISL_857265_2020-12-29	ncov	2020-12-29	North America	?	2030-03-22	B.1.36
hCoV-19/USA/NY-NYCPHL-002006/2020_EPI_ISL_857266_2020-12-29	ncov	2020-12-29	North America	?	2030-03-22	B.1.234
hCoV-19/USA/NY-NYCPHL-002007/2020_EPI_ISL_857267_2020-12-29	ncov	2020-12-29	North America	?	2030-03-22	B.1.177
hCoV-19/USA/NY-NYCPHL-002008/2020_EPI_ISL_857268_2020-12-29	ncov	2020-12-29	North America	?	2030-03-22	B.1.1.304
hCoV-19/USA/NY-NYCPHL-002009/2020_EPI_ISL_857269_2020-12-29	ncov	2020-12-29	North America	?	2030-03-22	B.1.243
hCoV-19/USA/NY-NYCPHL-002010/2020_EPI_ISL_857270_2020-12-29	ncov	2020-12-29	North America	?	2030-03-22	B.1.243
hCoV-19/USA/NY-NYCPHL-002012/2020_EPI_ISL_857271_2020-12-29	ncov	2020-12-29	North America	?	2030-03-22	B.1.1.304
hCoV-19/USA/NY-NYCPHL-002013/2020_EPI_ISL_857272_2020-12-29	ncov	2020-12-29	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-002014/2020_EPI_ISL_857273_2020-12-29	ncov	2020-12-29	North America	?	2030-03-22	B.1.234
hCoV-19/USA/NY-NYCPHL-002015/2020_EPI_ISL_857274_2020-12-29	ncov	2020-12-29	North America	?	2030-03-22	B.1.1.304
hCoV-19/USA/NY-NYCPHL-002016/2020_EPI_ISL_857275_2020-12-29	ncov	2020-12-29	North America	?	2030-03-22	B.1.1
hCoV-19/USA/NY-NYCPHL-002017/2020_EPI_ISL_857276_2020-12-29	ncov	2020-12-29	North America	?	2030-03-22	B.1.243
hCoV-19/USA/NY-NYCPHL-002019/2020_EPI_ISL_857277_2020-12-29	ncov	2020-12-29	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-002041/2020_EPI_ISL_857278_2020-12-29	ncov	2020-12-29	North America	?	2030-03-22	B.1.409
hCoV-19/USA/NY-NYCPHL-001978/2020_EPI_ISL_857279_2020-12-28	ncov	2020-12-28	North America	?	2030-03-22	B.1.409
hCoV-19/USA/NY-NYCPHL-001979/2020_EPI_ISL_857280_2020-12-28	ncov	2020-12-28	North America	?	2030-03-22	B.1.1.304
hCoV-19/USA/NY-NYCPHL-001981/2020_EPI_ISL_857281_2020-12-28	ncov	2020-12-28	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-001982/2020_EPI_ISL_857282_2020-12-28	ncov	2020-12-28	North America	?	2030-03-22	B.1.243
hCoV-19/USA/NY-NYCPHL-001984/2020_EPI_ISL_857283_2020-12-28	ncov	2020-12-28	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-001987/2020_EPI_ISL_857284_2020-12-28	ncov	2020-12-28	North America	?	2030-03-22	B.1.1.304
hCoV-19/USA/NY-NYCPHL-001993/2020_EPI_ISL_857285_2020-12-28	ncov	2020-12-28	North America	?	2030-03-22	B.1.1.220
hCoV-19/USA/NY-NYCPHL-001994/2020_EPI_ISL_857286_2020-12-28	ncov	2020-12-28	North America	?	2030-03-22	B.1.478
hCoV-19/USA/NY-NYCPHL-002054/2020_EPI_ISL_857287_2020-12-28	ncov	2020-12-28	North America	?	2030-03-22	B.1.2
hCoV-19/USA/NY-NYCPHL-002055/2020_EPI_ISL_857288_2020-12-28	ncov	2020-12-28	North America	?	2030-03-22	B.1.409
hCoV-19/USA/NY-NYCPHL-002049/2020_EPI_ISL_857289_2020-12-27	ncov	2020-12-27	North America	?	2030-03-22	B.1.409
hCoV-19/USA/NY-NYCPHL-003344/2021_EPI_ISL_1064800_2021-02-15	ncov	2021-02-15	North America	?	2030-03-22	B.1.111
hCoV-19/USA/NY-NYCPHL-003169/2021_EPI_ISL_1064801_2021-02-09	ncov	2021-02-09	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-003170/2021_EPI_ISL_1064802_2021-02-09	ncov	2021-02-09	North America	?	2030-03-22	B.1
hCoV-19/USA/NY-NYCPHL-003066/2021_EPI_ISL_1064803_2021-02-05	ncov	2021-02-05	North America	?	2030-03-22	B.1.526
hCoV-19/USA/NY-NYCPHL-003089/2021_EPI_ISL_1064804_2021-02-02	ncov	2021-02-02	North America	?	2030-03-22	B.1.526
hCoV-19/USA/NY-NYCPHL-003113/2021_EPI_ISL_1064805_2021-02-08	ncov	2021-02-08	North America	?	2030-03-22	B.1.526
